137855,104684
137865,104661
138552,104887
138527,104910
138479,104890
138587,104946
138657,104909
138693,104945
138729,104987
138662,104951
138773,104985
138833,105005
138861,105027
138822,104998
138819,105008
138906,105039
138973,105048
139018,105053
138994,105089
138958,105065
139065,105080
139139,105125
139148,105121
139210,105130
139174,105116
139265,105174
139305,105163
139323,105157
139295,105169
139220,105157
139353,105180
139338,105190
139273,105149
139202,105106
139035,105025
138933,105010
138793,104919
138586,104838
138267,104741
137987,104638
137758,104546
137593,104515
137422,104448
137183,104375
137030,104321
136976,104335
136935,104278
136814,104246
136731,104229
136596,104187
136675,104210
136620,104192
136562,104171
136554,104135
136474,104157
136497,104141
136550,104166
136519,104146
136448,104150
136435,104116
136509,104164
136517,104156
136550,104154
136503,104154
136479,104152
136556,104198
136590,104177
136661,104178
136592,104230
136600,104180
136737,104234
136768,104264
136752,104246
136754,104226
136755,104272
136862,104271
136942,104301
136921,104314
136935,104285
136932,104310
137011,104322
137084,104359
137151,104359
137077,104326
137088,104361
137250,104387
137313,104436
137283,104440
137318,104421
137309,104449
137431,104476
137500,104491
137465,104505
137488,104477
137476,104506
137547,104533
137595,104505
137638,104549
137526,104489
137515,104513
137635,104528
137608,104512
137559,104492
137508,104522
137459,104509
137512,104510
137488,104495
137500,104448
137373,104473
137381,104437
137435,104448
137405,104412
137349,104415
137286,104398
137244,104428
137302,104374
137299,104387
137284,104376
137203,104372
137223,104411
137274,104372
137289,104392
137229,104390
137202,104372
137218,104387
137318,104402
137327,104427
137313,104376
137279,104400
137301,104390
137391,104412
137416,104390
137440,104468
137360,104385
137438,104442
137508,104446
137543,104487
137568,104494
137469,104474
137572,104471
137670,104554
137699,104528
137666,104531
137629,104539
137717,104529
137814,104569
137842,104594
137867,104569
137820,104581
137907,104610
137968,104617
138001,104627
137994,104671
137970,104632
137993,104662
138124,104664
138171,104691
138112,104676
138087,104674
138178,104713
138250,104686
138289,104734
138267,104707
138253,104735
138265,104773
138412,104749
138412,104778
138454,104785
138358,104799
138408,104768
138514,104820
138528,104804
138495,104807
138461,104814
138522,104843
138574,104841
138617,104852
138586,104852
138527,104831
138605,104867
138672,104864
138716,104863
138674,104875
138674,104866
138744,104920
138812,104896
138817,104918
138797,104908
138738,104893
138824,104903
138823,104895
138773,104882
138675,104830
138509,104749
138435,104745
138273,104665
138059,104577
137726,104475
137459,104371
137330,104388
137188,104283
137041,104266
136826,104174
136680,104131
136684,104134
136628,104075
136538,104079
136424,104028
136350,104012
136369,104071
136367,104032
136314,104057
136253,104008
136232,103994
136240,104033
136254,104011
136235,103984
136198,103960
136143,104003
136239,103972
136267,103976
136271,103998
136177,103984
136170,103958
136285,104019
136316,104032
136321,103995
136263,104009
136265,104009
136387,104020
136440,104039
136469,104069
136402,104065
136430,104042
136509,104115
136540,104094
136612,104125
136534,104101
136567,104136
136626,104119
136698,104165
136711,104133
136684,104135
136736,104155
136843,104219
136904,104222
136921,104217
136930,104235
136946,104248
137043,104239
137093,104284
137107,104274
137062,104260
137090,104298
137202,104309
137189,104295
137171,104296
137153,104293
137087,104308
137176,104320
137199,104314
137159,104300
137065,104261
137047,104264
137120,104286
137091,104252
137030,104255
136971,104219
136950,104246
136996,104228
136981,104228
136935,104194
136841,104153
136880,104159
136872,104211
136877,104195
136893,104173
136793,104177
136794,104157
136827,104157
136873,104166
136848,104137
136792,104174
136764,104166
136876,104183
136901,104178
136863,104182
136822,104133
136874,104207
136907,104195
136949,104177
136911,104203
136849,104165
136919,104162
137000,104243
136994,104217
137010,104229
136947,104220
136974,104202
137072,104266
137065,104256
137090,104242
137021,104211
137125,104271
137171,104274
137223,104285
137247,104290
137151,104277
137210,104318
137338,104329
137324,104319
137359,104317
137297,104293
137388,104350
137484,104351
137465,104361
137490,104388
137409,104383
137458,104377
137554,104397
137594,104412
137583,104372
137500,104391
137568,104453
137676,104447
137685,104448
137657,104462
137562,104433
137702,104422
137729,104453
137800,104501
137768,104452
137717,104477
137788,104488
137816,104519
137828,104494
137839,104499
137788,104468
137848,104539
137896,104487
137899,104520
137878,104477
137821,104480
137905,104542
137929,104528
137976,104518
137937,104555
137881,104533
137994,104529
138059,104583
138042,104537
138034,104581
137975,104569
138115,104571
138128,104582
138149,104559
138076,104564
137955,104543
137987,104501
137911,104465
137809,104417
137581,104358
137343,104293
137241,104260
137130,104188
136936,104136
136736,104045
136591,104028
136494,103981
136429,103951
136343,103925
136198,103908
136050,103839
136085,103870
136029,103839
135952,103815
135868,103751
135856,103798
135836,103808
135850,103779
135784,103774
135727,103718
135689,103711
135724,103735
135753,103724
135722,103710
135711,103713
135669,103729
135732,103748
135722,103722
135765,103723
135687,103733
135654,103720
135777,103748
135779,103780
135753,103753
135747,103741
135752,103749
135784,103770
135850,103785
135849,103773
135853,103763
135818,103808
135902,103829
135941,103818
135988,103821
135981,103824
135972,103858
136070,103837
136140,103850
136165,103866
136087,103871
136164,103880
136267,103925
136286,103948
136278,103905
136270,103930
136311,103913
136341,103944
136397,103941
136377,103949
136290,103942
136300,103932
136403,103964
136386,103950
136334,103932
136287,103915
136298,103903
136351,103954
136341,103914
136315,103938
136199,103874
136207,103884
136227,103878
136254,103894
136179,103880
136141,103835
136109,103836
136149,103884
136191,103851
136100,103845
136028,103824
136030,103829
136138,103843
136101,103841
136059,103818
135961,103807
136040,103820
136070,103863
136058,103825
136102,103823
136033,103787
136011,103828
136075,103823
136131,103807
136099,103851
136018,103790
136102,103842
136131,103856
136169,103871
136163,103851
136129,103867
136176,103847
136243,103881
136281,103870
136258,103866
136205,103829
136320,103914
136359,103895
136410,103929
136406,103924
136350,103922
136382,103942
136506,103939
136496,103981
136516,103942
136462,103946
136465,103997
136568,103964
136643,103999
136608,104016
136558,103986
136654,104017
136704,104045
136745,104035
136728,104061
136697,104025
136790,104080
136855,104104
136848,104077
136898,104114
136799,104089
136915,104099
136977,104117
136949,104120
136970,104120
136891,104125
136948,104140
137029,104161
137046,104158
137072,104176
136993,104196
137073,104156
137186,104212
137160,104193
137157,104195
137095,104170
137210,104186
137259,104222
137256,104217
137253,104226
137183,104219
137282,104242
137347,104261
137409,104301
137335,104256
137324,104251
137440,104310
137485,104298
137444,104321
137431,104263
137389,104269
137409,104299
137376,104255
137296,104212
137150,104152
137028,104115
136904,104118
136794,104031
136638,103978
136446,103915
136237,103890
136212,103801
136122,103803
136011,103736
135830,103738
135704,103663
135749,103691
135719,103627
135598,103624
135549,103573
135477,103598
135486,103558
135469,103555
135488,103570
135341,103536
135304,103527
135383,103551
135367,103537
135371,103514
135313,103532
135217,103513
135344,103532
135353,103536
135349,103514
135335,103503
135309,103547
135381,103513
135451,103560
135398,103555
135389,103539
135418,103579
135470,103584
135511,103582
135555,103593
135534,103577
135536,103632
135596,103632
135682,103636
135696,103650
135656,103661
135682,103641
135806,103709
135828,103705
135880,103689
135869,103737
135855,103717
136020,103773
136037,103764
136084,103774
136021,103787
136064,103770
136183,103801
136220,103819
136196,103845
136140,103826
136173,103796
136250,103855
136230,103809
136217,103834
136136,103805
136092,103780
136198,103797
136175,103789
136105,103742
136033,103738
135971,103753
136005,103708
136018,103715
135964,103700
135876,103683
135873,103707
135883,103728
135869,103681
135872,103657
135741,103656
135751,103647
135820,103646
135839,103679
135783,103612
135719,103631
135741,103649
135821,103638
135771,103644
135765,103603
135701,103615
135718,103668
135810,103629
135817,103638
135735,103637
135717,103626
135764,103673
135814,103632
135847,103645
135826,103672
135770,103671
135830,103695
135894,103660
135955,103665
135929,103703
135878,103640
135953,103670
136043,103715
136048,103737
136047,103682
135979,103699
136065,103743
136105,103763
136129,103771
136134,103718
136111,103745
136160,103796
136205,103779
136268,103778
136210,103795
136155,103752
136277,103798
136346,103803
136374,103831
136382,103820
136312,103851
136385,103827
136487,103894
136492,103882
136481,103859
136464,103888
136555,103902
136581,103902
136598,103897
136580,103924
136550,103898
136642,103919
136686,103934
136659,103931
136683,103920
136627,103943
136742,103975
136765,103960
136831,103956
136777,103996
136723,103958
136852,104026
136889,104019
136898,104006
136854,103980
136781,103972
136878,103999
136867,103972
136802,103954
136715,103923
136550,103891
136484,103851
136427,103825
136223,103746
136064,103713
135908,103652
135818,103604
135769,103609
135684,103559
135508,103492
135407,103466
135362,103433
135355,103440
135296,103409
135173,103371
135100,103376
135152,103387
135161,103363
135110,103359
134999,103316
134950,103305
135046,103349
135038,103356
134997,103303
134960,103272
134920,103333
134977,103293
135031,103351
135039,103347
134981,103303
134960,103302
135069,103339
135112,103356
135084,103347
135058,103358
135043,103392
135124,103380
135184,103365
135199,103395
135139,103376
135199,103399
135266,103433
135313,103385
135358,103464
135336,103424
135350,103434
135454,103492
135488,103490
135525,103460
135508,103474
135542,103520
135642,103522
135740,103565
135670,103547
135643,103542
135709,103590
135769,103595
135806,103589
135823,103580
135746,103589
135722,103562
135843,103622
135841,103598
135814,103594
135715,103537
135734,103567
135790,103573
135799,103554
135763,103554
135698,103512
135662,103573
135740,103548
135724,103550
135708,103517
135627,103533
135630,103487
135631,103521
135688,103515
135590,103515
135529,103487
135502,103491
135568,103483
135558,103460
135580,103473
135477,103466
135478,103497
135533,103466
135582,103476
135527,103457
135491,103440
135467,103487
135549,103459
135622,103492
135535,103444
135512,103435
135547,103518
135600,103500
135650,103469
135619,103482
135572,103509
135633,103488
135700,103520
135729,103535
135683,103501
135610,103510
135701,103544
135793,103535
135764,103556
135797,103558
135717,103569
135749,103559
135843,103595
135863,103568
135898,103582
135780,103573
135847,103549
135952,103625
135952,103606
135972,103602
135892,103578
135976,103642
136056,103626
136035,103614
136078,103664
136026,103624
136072,103662
136183,103661
136201,103690
136156,103680
136088,103652
136215,103712
136261,103734
136255,103679
136243,103674
136198,103716
136274,103702
136344,103730
136349,103709
136318,103733
136270,103737
136327,103742
136408,103742
136441,103733
136403,103771
136370,103767
136463,103762
136488,103770
136531,103774
136460,103784
136439,103742
136537,103817
136502,103791
136491,103741
136375,103737
136265,103667
136164,103670
136154,103602
135950,103605
135789,103524
135579,103426
135579,103447
135467,103397
135336,103346
135188,103281
135055,103238
135057,103281
134993,103244
134947,103230
134803,103179
134732,103125
134775,103167
134719,103139
134656,103104
134600,103063
134516,103079
134514,103052
134551,103055
134535,103043
134479,103033
134426,103025
134455,103066
134528,103072
134479,103090
134466,103070
134460,103054
134528,103099
134545,103072
134575,103058
134545,103060
134531,103091
134594,103111
134648,103081
134666,103117
134622,103115
134649,103124
134724,103133
134811,103165
134765,103164
134765,103112
134762,103173
134883,103169
134893,103187
134870,103203
134871,103163
134911,103222
134998,103213
135012,103240
135071,103246
135039,103232
135018,103274
135168,103267
135207,103304
135177,103325
135137,103285
135180,103289
135285,103309
135301,103348
135293,103312
135231,103321
135238,103327
135312,103306
135334,103302
135289,103355
135218,103281
135226,103291
135261,103291
135242,103308
135215,103241
135107,103252
135086,103252
135112,103271
135105,103225
135095,103215
135000,103230
135018,103172
135050,103200
135051,103246
135006,103164
134952,103159
134963,103166
135043,103183
135026,103208
135002,103158
134943,103172
134985,103181
135021,103208
134996,103231
135003,103201
134959,103163
134990,103181
135057,103233
135048,103214
135085,103195
135001,103192
135065,103206
135083,103227
135136,103216
135091,103211
135055,103188
135079,103223
135158,103253
135212,103249
135194,103274
135113,103233
135236,103247
135298,103304
135317,103282
135351,103273
135240,103317
135329,103278
135444,103319
135450,103338
135417,103294
135347,103309
135443,103361
135501,103360
135523,103329
135542,103360
135452,103344
135539,103356
135639,103385
135617,103422
135607,103355
135536,103392
135642,103377
135735,103414
135734,103452
135709,103415
135673,103395
135769,103436
135832,103449
135841,103426
135816,103424
135773,103471
135849,103447
135884,103461
135911,103469
135876,103467
135863,103445
135911,103504
135965,103500
136013,103516
135973,103492
135900,103495
136037,103525
136051,103530
136059,103504
135984,103451
135913,103497
135896,103450
135849,103414
135748,103402
135546,103325
135352,103288
135336,103254
135227,103215
135049,103156
134946,103094
134789,103066
134736,103023
134704,102981
134602,102955
134511,102931
134336,102952
134358,102896
134317,102879
134260,102842
134202,102824
134081,102842
134128,102821
134101,102818
134115,102808
133978,102781
133967,102799
134015,102774
134076,102779
134036,102803
133983,102778
133954,102823
134015,102806
134041,102797
134095,102807
134027,102803
134016,102815
134135,102804
134163,102843
134144,102798
134123,102808
134101,102849
134226,102872
134235,102861
134234,102875
134179,102819
134233,102867
134314,102892
134385,102909
134331,102906
134305,102907
134296,102897
134460,102944
134446,102961
134444,102944
134420,102922
134469,102935
134548,102981
134548,102982
134610,102963
134549,102982
134570,103001
134667,103029
134689,102982
134703,103024
134618,102999
134629,103015
134685,103034
134712,103005
134730,103008
134639,103024
134661,102995
134732,103023
134693,102995
134672,102989
134606,102958
134636,103008
134658,102980
134686,102998
134610,102947
134539,102942
134549,102954
134586,102965
134619,102949
134542,102931
134487,102927
134491,102937
134561,102928
134545,102936
134521,102908
134447,102896
134483,102921
134506,102919
134531,102937
134515,102919
134435,102901
134488,102942
134559,102949
134567,102930
134547,102932
134501,102926
134538,102961
134610,102975
134615,102944
134627,102942
134526,102941
134628,102983
134665,102989
134685,102979
134671,102993
134613,102961
134666,102995
134742,102973
134802,102994
134745,103008
134722,102992
134769,102996
134850,103007
134923,103056
134855,103051
134806,103032
134919,103069
135003,103052
135014,103108
135011,103088
134957,103092
135041,103138
135083,103084
135114,103098
135090,103097
135043,103110
135124,103157
135168,103121
135234,103167
135208,103138
135134,103162
135232,103145
135321,103186
135278,103143
135257,103176
135265,103158
135318,103215
135380,103189
135409,103218
135403,103192
135305,103186
135454,103248
135471,103216
135489,103233
135430,103204
135405,103240
135464,103232
135508,103238
135576,103232
135535,103246
135448,103233
135625,103274
135635,103276
135569,103246
135528,103221
135444,103204
135411,103163
135396,103164
135206,103128
135052,103074
134861,102994
134840,102975
134746,102922
134655,102933
134491,102849
134349,102808
134345,102820
134276,102750
134179,102714
134072,102706
133972,102695
133940,102678
133936,102630
133915,102638
133796,102602
133712,102608
133767,102572
133785,102580
133724,102602
133690,102595
133642,102618
133717,102594
133766,102583
133729,102627
133678,102610
133669,102594
133785,102632
133804,102640
133825,102601
133787,102639
133798,102619
133885,102646
133929,102658
133933,102674
133895,102653
133939,102642
134030,102696
134056,102712
134097,102711
134069,102702
134088,102738
134169,102749
134206,102740
134229,102767
134221,102748
134238,102789
134340,102829
134350,102797
134427,102823
134398,102813
134394,102851
134495,102856
134587,102868
134560,102892
134496,102846
134581,102882
134664,102883
134652,102922
134630,102900
134596,102901
134578,102866
134641,102905
134690,102923
134613,102888
134554,102860
134542,102896
134586,102899
134602,102870
134543,102829
134449,102838
134459,102867
134478,102850
134516,102805
134446,102815
134389,102792
134370,102797
134427,102814
134446,102849
134391,102784
134306,102769
134362,102790
134396,102792
134410,102817
134364,102779
134302,102777
134323,102781
134400,102799
134376,102795
134391,102793
134288,102810
134323,102765
134386,102795
134403,102789
134394,102787
134328,102762
134371,102810
134460,102790
134458,102845
134474,102832
134389,102780
134509,102817
134575,102868
134555,102830
134611,102871
134506,102847
134614,102863
134666,102887
134655,102857
134650,102895
134572,102876
134673,102907
134745,102932
134778,102899
134776,102940
134692,102911
134779,102967
134847,102939
134925,102948
134940,102961
134889,102987
134979,102968
135034,103032
135096,102991
135095,103041
135012,103067
135141,103047
135218,103088
135183,103082
135176,103079
135161,103043
135217,103116
135261,103112
135323,103113
135307,103121
135236,103089
135391,103120
135397,103116
135420,103173
135384,103115
135392,103147
135457,103189
135519,103164
135531,103192
135490,103185
135493,103179
135558,103236
135599,103167
135605,103209
135496,103175
135421,103131
135425,103143
135351,103093
135195,103058
135016,102964
134866,102924
134765,102922
134728,102870
134611,102812
134465,102772
134293,102758
134294,102714
134230,102670
134162,102687
134007,102627
133960,102595
133987,102626
133941,102623
133914,102549
133811,102568
133757,102567
133830,102554
133806,102601
133770,102524
133759,102526
133713,102551
133815,102550
133838,102573
133845,102565
133750,102588
133760,102543
133863,102600
133893,102600
133917,102602
133858,102588
133865,102618
133965,102628
134026,102634
134041,102672
133997,102638
133991,102672
134105,102683
134188,102677
134179,102695
134163,102693
134178,102726
134244,102748
134329,102720
134358,102770
134352,102762
134381,102775
134512,102795
134577,102823
134558,102847
134523,102783
134578,102873
134684,102880
134768,102877
134755,102871
134694,102880
134697,102880
134798,102894
134847,102927
134772,102898
134733,102902
134730,102902
134780,102922
134784,102906
134772,102881
134672,102873
134703,102888
134702,102907
134701,102842
134671,102837
134618,102812
134573,102822
134660,102842
134609,102866
134586,102793
134521,102807
134551,102816
134570,102814
134599,102814
134547,102789
134478,102802
134477,102824
134535,102801
134553,102835
134534,102786
134507,102771
134530,102830
134578,102816
134638,102810
134587,102826
134557,102798
134595,102821
134678,102843
134703,102843
134690,102866
134651,102864
134711,102867
134819,102877
134824,102928
134811,102880
134763,102915
134872,102922
134946,102955
134936,102966
134978,102972
134928,102951
135021,103014
135122,102998
135120,103031
135111,102991
135113,103013
135180,103021
135254,103040
135281,103042
135318,103089
135217,103079
135331,103090
135386,103087
135438,103147
135381,103105
135351,103109
135423,103157
135487,103136
135540,103141
135511,103153
135442,103157
135545,103150
135615,103159
135618,103192
135640,103166
135546,103200
135663,103215
135723,103242
135721,103199
135756,103227
135714,103231
135769,103244
135844,103270
135863,103238
135832,103263
135771,103246
135857,103311
135913,103285
135882,103281
135866,103229
135767,103255
135796,103251
135718,103211
135635,103178
135488,103096
135317,103078
135191,102996
135067,102975
134917,102868
134752,102827
134584,102826
134518,102775
134442,102769
134342,102685
134187,102677
134067,102642
134080,102604
134088,102613
133975,102607
133872,102554
133773,102529
133858,102555
133843,102565
133805,102497
133739,102514
133692,102517
133800,102516
133789,102548
133782,102482
133735,102490
133687,102513
133828,102518
133827,102551
133829,102536
133764,102533
133752,102528
133880,102579
133926,102558
133870,102559
133836,102557
133848,102557
133877,102581
133964,102592
133950,102595
133909,102572
133923,102572
133967,102579
134053,102620
134050,102605
133986,102583
134028,102627
134138,102644
134164,102663
134154,102648
134148,102665
134171,102682
134228,102710
134323,102721
134345,102709
134267,102689
134325,102722
134410,102721
134377,102765
134389,102754
134318,102719
134345,102735
134436,102732
134455,102730
134417,102736
134345,102709
134338,102704
134384,102762
134363,102701
134325,102720
134239,102661
134256,102706
134281,102679
134340,102687
134260,102696
134187,102655
134177,102684
134202,102658
134211,102655
134197,102622
134096,102633
134099,102605
134159,102654
134140,102656
134135,102629
134072,102616
134102,102649
134129,102634
134200,102638
134147,102621
134083,102617
134156,102642
134201,102674
134213,102678
134179,102633
134085,102624
134128,102630
134220,102639
134228,102674
134212,102675
134170,102644
134206,102658
134248,102668
134344,102718
134295,102659
134263,102685
134307,102697
134359,102690
134428,102723
134400,102707
134320,102698
134394,102731
134487,102759
134500,102734
134486,102745
134404,102735
134504,102745
134545,102795
134543,102760
134563,102772
134457,102772
134572,102777
134617,102805
134610,102783
134565,102794
134527,102778
134622,102796
134694,102820
134660,102790
134644,102797
134587,102784
134667,102821
134737,102865
134682,102799
134685,102804
134659,102811
134738,102823
134780,102844
134791,102823
134783,102857
134695,102864
134833,102859
134815,102882
134847,102836
134812,102843
134732,102872
134844,102865
134872,102885
134801,102876
134744,102795
134716,102850
134702,102793
134688,102779
134556,102764
134431,102686
134304,102664
134233,102638
134175,102588
134007,102560
133854,102505
133693,102405
133709,102426
133588,102431
133453,102328
133368,102309
133229,102287
133206,102258
133172,102224
133061,102243
132908,102171
132853,102168
132860,102165
132866,102121
132820,102143
132676,102118
132640,102047
132686,102080
132684,102081
132651,102047
132589,102067
132537,102037
132631,102064
132641,102056
132652,102066
132594,102053
132548,102097
132633,102064
132709,102087
132656,102089
132614,102062
132609,102105
132682,102111
132694,102103
132713,102099
132688,102113
132641,102072
132740,102117
132767,102106
132781,102124
132721,102129
132721,102144
132807,102150
132799,102154
132832,102117
132759,102150
132750,102145
132878,102164
132901,102181
132849,102201
132811,102185
132873,102173
132960,102191
132976,102203
132934,102178
132867,102189
132903,102168
132981,102221
132949,102234
132927,102204
132882,102148
132850,102193
132929,102166
132939,102173
132888,102164
132828,102131
132825,102160
132855,102141
132870,102154
132795,102127
132726,102095
132750,102095
132787,102111
132733,102103
132742,102078
132653,102085
132637,102075
132707,102098
132672,102083
132649,102085
132562,102064
132569,102075
132630,102052
132638,102067
132587,102037
132499,102039
132578,102042
132603,102059
132600,102066
132547,102035
132529,102046
132544,102067
132600,102053
132667,102074
132610,102075
132505,102037
132638,102087
132661,102077
132650,102096
132640,102065
132584,102064
132651,102110
132692,102093
132696,102128
132671,102079
132649,102072
132695,102121
132758,102122
132770,102129
132716,102095
132699,102083
132753,102163
132795,102148
132825,102108
132779,102113
132746,102113
132800,102136
132896,102174
132860,102127
132798,102146
132784,102140
132838,102179
132934,102184
132886,102195
132863,102147
132820,102173
132973,102193
132988,102218
132943,102154
132978,102169
132871,102204
132983,102210
133023,102212
133016,102228
132967,102201
132950,102191
133035,102241
133046,102221
133087,102231
133027,102230
132978,102187
133072,102235
133112,102247
133139,102218
133105,102214
133040,102247
133163,102226
133194,102238
133153,102246
133105,102260
133040,102251
133060,102245
133034,102184
133005,102178
132847,102134
132712,102106
132710,102093
132593,102023
132503,102000
132320,101946
132224,101892
132189,101892
132107,101875
131964,101800
131822,101741
131703,101768
131712,101725
131596,101676
131503,101686
131350,101587
131315,101591
131299,101619
131281,101574
131143,101508
131087,101516
131024,101523
131027,101513
131037,101529
131005,101483
130933,101477
130901,101483
130945,101505
130957,101467
130927,101487
130883,101456
130854,101499
130945,101541
130948,101492
130972,101502
130877,101519
130871,101514
130967,101501
131010,101509
130995,101535
130965,101541
130964,101521
131033,101544
131110,101529
131089,101571
131023,101538
131089,101579
131179,101608
131173,101616
131222,101613
131135,101599
131228,101632
131290,101665
131325,101642
131366,101662
131314,101677
131354,101678
131456,101716
131468,101733
131480,101699
131418,101718
131454,101735
131532,101756
131521,101753
131541,101715
131479,101737
131483,101720
131557,101755
131527,101727
131534,101714
131417,101717
131440,101694
131474,101704
131486,101750
131427,101707
131315,101670
131366,101675
131406,101699
131388,101696
131351,101661
131221,101633
131301,101655
131356,101696
131301,101642
131262,101626
131217,101632
131238,101661
131275,101646
131319,101658
131274,101629
131222,101653
131264,101671
131333,101647
131290,101679
131318,101629
131275,101664
131310,101679
131359,101696
131377,101711
131353,101675
131308,101659
131373,101710
131462,101716
131433,101721
131431,101691
131384,101694
131465,101735
131519,101723
131512,101729
131487,101716
131463,101743
131527,101752
131574,101758
131602,101752
131581,101733
131530,101752
131624,101790
131694,101797
131699,101783
131654,101800
131638,101788
131717,101807
131754,101816
131774,101815
131751,101814
131710,101823
131777,101827
131819,101840
131845,101846
131803,101845
131759,101843
131868,101858
131895,101866
131869,101853
131874,101865
131861,101872
131912,101861
131966,101905
131984,101890
131959,101862
131861,101903
131978,101873
132005,101915
132030,101914
132001,101879
131985,101902
132060,101912
132122,101936
132077,101917
132053,101915
132019,101897
132128,101951
132112,101967
132111,101937
132035,101936
132025,101922
132106,101914
132104,101944
132072,101891
131979,101899
131909,101879
131870,101852
131851,101831
131709,101753
131608,101721
131472,101700
131490,101687
131384,101650
131286,101612
131105,101568
131020,101535
130931,101531
130928,101495
130814,101461
130636,101432
130586,101372
130580,101383
130480,101387
130453,101334
130306,101305
130297,101311
130306,101321
130253,101271
130228,101294
130139,101255
130136,101243
130210,101285
130177,101290
130146,101286
130112,101247
130116,101309
130212,101281
130219,101320
130198,101301
130135,101279
130203,101300
130280,101329
130323,101340
130297,101325
130254,101346
130306,101330
130357,101370
130373,101359
130353,101387
130325,101350
130372,101426
130446,101431
130508,101398
130502,101427
130466,101440
130508,101435
130604,101439
130671,101501
130680,101474
130625,101455
130668,101517
130722,101525
130821,101507
130818,101535
130753,101526
130760,101565
130840,101529
130842,101569
130835,101548
130750,101511
130819,101559
130846,101554
130814,101548
130821,101567
130696,101508
130751,101515
130813,101530
130764,101521
130727,101525
130653,101484
130658,101504
130664,101467
130727,101501
130632,101458
130565,101427
130612,101487
130619,101473
130641,101466
130613,101442
130499,101442
130550,101430
130581,101435
130539,101459
130529,101435
130457,101390
130508,101435
130584,101448
130535,101428
130504,101410
130463,101407
130533,101452
130569,101469
130617,101448
130551,101450
130504,101403
130624,101469
130629,101499
130652,101457
130624,101481
130603,101473
130614,101487
130667,101464
130712,101515
130657,101481
130634,101483
130725,101511
130786,101517
130747,101508
130731,101481
130728,101498
130796,101508
130849,101542
130841,101512
130848,101529
130775,101568
130888,101564
130918,101567
130952,101597
130877,101539
130887,101563
130954,101597
131022,101597
131001,101572
130984,101587
130952,101614
131007,101637
131102,101590
131087,101610
131029,101592
131023,101582
131127,101627
131125,101614
131174,101608
131102,101621
131057,101622
131177,101658
131193,101627
131234,101665
131185,101654
131143,101620
131274,101669
131269,101712
131275,101667
131256,101644
131249,101690
131339,101685
131370,101704
131366,101701
131317,101713
131291,101669
131355,101687
131354,101699
131314,101645
